Shimmer_89F4_TimestampSync_Unix_CAL,Shimmer_89F4_ECG_EMG_Status1_LPF_CAL,Shimmer_89F4_ECG_EMG_Status2_LPF_CAL,Shimmer_89F4_ECG_IBI_LA_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_LA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_Vx_RL_LPF_CAL,Shimmer_89F4_ECG_LA_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_LA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_Vx_RL_24BIT_LPF_CAL,Shimmer_89F4_ECGtoHR_LA_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_LA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_Vx_RL_LPF_CAL
1.71E+12,128,128,-1,-1,-1,-1,39.71728483,10.45208632,50.16937116,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.73531827,10.45256232,50.18788059,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.75392974,10.45306999,50.20699974,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.77312623,10.45361026,50.22673649,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.79291431,10.45418398,50.24709828,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.8133002,10.45479198,50.26809218,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.8342897,10.45543512,50.28972483,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.85588823,10.45611419,50.31200241,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.87810074,10.45682994,50.33493068,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.90093177,10.45758311,50.35851489,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.92438539,10.4583744,50.3827598,-605.0000721,-1,-1,-1,-1
