Shimmer_86BB_TimestampSync_Unix_CAL,Shimmer_86BB_GSR_Range_LPF_CAL,Shimmer_86BB_GSR_Skin_Conductance_LPF_CAL,Shimmer_86BB_GSR_Skin_Resistance_LPF_CAL,Shimmer_86BB_PPG_A13_LPF_CAL,Shimmer_86BB_PPG_IBI_LPF_CAL,Shimmer_86BB_PPGtoHR_LPF_CAL
1.71E+12,2,3.385325169,295.3928047,2934.206996,-1,-1
1.71E+12,2,3.385322672,295.393021,2934.205807,-1,-1
1.71E+12,2,3.385323747,295.392926,2934.204693,-1,-1
1.71E+12,2,3.385328395,295.3925199,2934.203649,-1,-1
1.71E+12,2,3.385336618,295.3918024,2934.202677,-1,-1
1.71E+12,2,3.385348409,295.390774,2934.201772,-1,-1
1.71E+12,2,3.385363757,295.3894357,2934.200933,-1,-1
1.71E+12,2,3.385382651,295.3877887,2934.200158,-1,-1
1.71E+12,2,3.385405075,295.3858342,2934.199446,-1,-1
1.71E+12,2,3.385431013,295.3835736,2934.198791,-1,-1
1.71E+12,2,3.385460447,295.3810085,2934.19819,-1,-1
1.71E+12,2,3.385493359,295.3781406,2934.197642,-1,-1
1.71E+12,2,3.385529726,295.3749717,2934.197143,-1,-1
1.71E+12,2,3.385569526,295.3715039,2934.196692,-1,-1
1.71E+12,2,3.385612732,295.3677395,2934.196286,-1,-1
1.71E+12,2,3.385659313,295.3636812,2934.195926,-1,-1
1.71E+12,2,3.385709236,295.3593319,2934.195607,-1,-1
1.71E+12,2,3.38576247,295.3546944,2934.195324,-1,-1
1.71E+12,2,3.385818979,295.3497717,2934.195079,-1,-1
1.71E+12,2,3.385878726,295.3445672,2934.194867,-1,-1
1.71E+12,2,3.385941676,295.3390839,2934.194688,-1,-1
1.71E+12,2,3.38600779,295.3333251,2934.194538,-1,-1
1.71E+12,2,3.386077027,295.3272945,2934.194419,-1,-1
1.71E+12,2,3.386149344,295.3209959,2934.194328,-1,-1
1.71E+12,2,3.386224693,295.3144334,2934.194261,-1,-1
1.71E+12,2,3.386303029,295.3076111,2934.194218,-1,-1
1.71E+12,2,3.386384304,295.300533,2934.194197,-1,-1
1.71E+12,2,3.386468474,295.2932031,2934.194195,-1,-1
1.71E+12,2,3.386555488,295.2856257,2934.194212,-1,-1
1.71E+12,2,3.386645299,295.2778052,2934.194246,-1,-1
1.71E+12,2,3.386737855,295.2697459,2934.194295,-1,-1
1.71E+12,2,3.386833103,295.2614525,2934.194354,-1,-1
1.71E+12,2,3.386930988,295.2529298,2934.194422,-1,-1
1.71E+12,2,3.387031455,295.2441827,2934.194497,-1,-1
1.71E+12,2,3.387134448,295.235216,2934.194575,-1,-1
1.71E+12,2,3.387239914,295.2260344,2934.194656,-1,-1
1.71E+12,2,3.3873478,295.2166425,2934.194743,-1,-1
1.71E+12,2,3.387458052,295.207045,2934.194836,-1,-1
1.71E+12,2,3.387570613,295.1972469,2934.19493,-1,-1
1.71E+12,2,3.387685427,295.1872532,2934.195026,-1,-1
1.71E+12,2,3.387802434,295.1770691,2934.195124,-1,-1
1.71E+12,2,3.387921573,295.1666998,2934.19522,-1,-1
1.71E+12,2,3.388042789,295.1561503,2934.195315,-1,-1
1.71E+12,2,3.388166025,295.1454255,2934.195411,-1,-1
1.71E+12,2,3.388291227,295.1345301,2934.195507,-1,-1
1.71E+12,2,3.388418346,295.1234684,2934.1956,-1,-1
1.71E+12,2,3.388547334,295.1122446,2934.195688,-1,-1
1.71E+12,2,3.388678136,295.1008635,2934.195772,-1,-1
1.71E+12,2,3.388810695,295.0893302,2934.195847,-1,-1
1.71E+12,2,3.388944956,295.0776495,2934.195913,-1,-1
1.71E+12,2,3.389080861,295.0658264,2934.195973,-1,-1
1.71E+12,2,3.389218349,295.0538661,2934.196025,-1,-1
1.71E+12,2,3.389357364,295.0417737,2934.196064,-1,-1
1.71E+12,2,3.38949785,295.029554,2934.196091,-1,-1
1.71E+12,2,3.389639752,295.0172119,2934.196105,-1,-1
1.71E+12,2,3.389783013,295.0047521,2934.196102,-1,-1
1.71E+12,2,3.389927577,294.9921798,2934.196082,-1,-1
1.71E+12,2,3.390073383,294.9795003,2934.196048,-1,-1
1.71E+12,2,3.390220375,294.9667184,2934.196002,-1,-1
1.71E+12,2,3.390368494,294.9538392,2934.195938,-1,-1
1.71E+12,2,3.390517683,294.9408677,2934.195858,-1,-1
1.71E+12,2,3.390667888,294.9278087,2934.195763,-1,-1
1.71E+12,2,3.390819053,294.9146669,2934.195651,-1,-1
1.71E+12,2,3.390971124,294.9014473,2934.195523,-1,-1
1.71E+12,2,3.391124044,294.8881546,2934.195383,-1,-1
1.71E+12,2,3.39127776,294.8747936,2934.195229,-1,-1
1.71E+12,2,3.391432214,294.8613692,2934.195054,-1,-1
1.71E+12,2,3.391587353,294.8478863,2934.194862,-1,-1
1.71E+12,2,3.391743123,294.8343492,2934.194651,-1,-1
1.71E+12,2,3.391899475,294.8207625,2934.19442,-1,-1
1.71E+12,2,3.392056356,294.8071307,2934.19417,-1,-1
1.71E+12,2,3.392213718,294.7934579,2934.193903,-1,-1
1.71E+12,2,3.392371514,294.7797484,2934.193617,-1,-1
1.71E+12,2,3.392529694,294.7660063,2934.193308,-1,-1
1.71E+12,2,3.392688209,294.7522362,2934.192977,-1,-1
1.71E+12,2,3.392847006,294.7384423,2934.192623,-1,-1
1.71E+12,2,3.393006037,294.7246291,2934.192248,-1,-1
1.71E+12,2,3.393165255,294.7108006,2934.191849,-1,-1
1.71E+12,2,3.393324616,294.6969606,2934.191426,-1,-1
1.71E+12,2,3.393484076,294.683113,2934.190978,-1,-1
1.71E+12,2,3.393643588,294.6692617,2934.1905,-1,-1
1.71E+12,2,3.393803112,294.6554103,2934.189995,-1,-1
1.71E+12,2,3.393962606,294.6415626,2934.189461,-1,-1
1.71E+12,2,3.394122032,294.6277217,2934.188898,-1,-1
1.71E+12,2,3.394281355,294.6138907,2934.188305,-1,-1
1.71E+12,2,3.394440538,294.6000729,2934.187686,-1,-1
1.71E+12,2,3.394599541,294.5862717,2934.187041,-1,-1
1.71E+12,2,3.394758332,294.5724899,2934.18637,-1,-1
1.71E+12,2,3.394916876,294.5587305,2934.185673,-1,-1
1.71E+12,2,3.395075142,294.5449963,2934.184953,-1,-1
1.71E+12,2,3.3952331,294.5312898,2934.18421,-1,-1
1.71E+12,2,3.395390722,294.5176134,2934.183445,-1,-1
1.71E+12,2,3.395547982,294.5039695,2934.182658,-1,-1
1.71E+12,2,3.395704855,294.4903602,2934.181851,-1,-1
1.71E+12,2,3.395861317,294.4767876,2934.181024,-1,-1
1.71E+12,2,3.396017345,294.4632537,2934.180175,-1,-1
1.71E+12,2,3.396172921,294.4497601,2934.179305,-1,-1
1.71E+12,2,3.396328027,294.4363082,2934.178415,-1,-1
1.71E+12,2,3.396482648,294.4228996,2934.177503,-1,-1
1.71E+12,2,3.396636765,294.4095357,2934.176571,-1,-1
1.71E+12,2,3.396790365,294.3962177,2934.175622,-1,-1
1.71E+12,2,3.396943437,294.3829466,2934.174659,-1,-1
1.71E+12,2,3.397095978,294.3697226,2934.173683,-1,-1
1.71E+12,2,3.397247987,294.3565459,2934.172698,-1,-1
1.71E+12,2,3.397399464,294.3434165,2934.171703,-1,-1
1.71E+12,2,3.397550407,294.3303345,2934.170702,-1,-1
1.71E+12,2,3.397700819,294.3172997,2934.169692,-1,-1
1.71E+12,2,3.397850704,294.3043116,2934.168678,-1,-1
1.71E+12,2,3.398000068,294.29137,2934.167661,-1,-1
1.71E+12,2,3.398148919,294.2784738,2934.166643,-1,-1
1.71E+12,2,3.398297269,294.2656224,2934.165624,-1,-1
1.71E+12,2,3.398445126,294.2528149,2934.164605,-1,-1
1.71E+12,2,3.398592506,294.2400499,2934.163587,-1,-1
