Shimmer_89F4_TimestampSync_Unix_CAL,Shimmer_89F4_ECG_EMG_Status1_LPF_CAL,Shimmer_89F4_ECG_EMG_Status2_LPF_CAL,Shimmer_89F4_ECG_IBI_LA_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_LA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_Vx_RL_LPF_CAL,Shimmer_89F4_ECG_LA_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_LA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_Vx_RL_24BIT_LPF_CAL,Shimmer_89F4_ECGtoHR_LA_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_LA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_Vx_RL_LPF_CAL
1.71E+12,128,128,-1,-1,-1,-1,-9.720875747,2.018751361,-7.702124386,-10.61601217,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.721330905,2.012884998,-7.708445907,-10.61076189,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.721802034,2.007131842,-7.714670192,-10.60557295,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.722288324,2.001491539,-7.720796785,-10.60044473,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.722788939,1.995963517,-7.726825422,-10.59537654,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.723303038,1.990547005,-7.732756033,-10.59036754,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.723829773,1.985241025,-7.738588749,-10.58541687,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.724368271,1.980044367,-7.744323904,-10.58052359,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.724917628,1.974955623,-7.749962005,-10.57568666,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.725476926,1.969973202,-7.755503724,-10.57090499,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.726045251,1.965095425,-7.760949826,-10.56617743,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.726621688,1.960320582,-7.766301106,-10.56150275,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.727205288,1.955646877,-7.771558411,-10.55687963,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.727795023,1.951072381,-7.776722642,-10.55230668,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.728389778,1.946595044,-7.781794734,-10.54778252,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.728988338,1.942212704,-7.786775634,-10.54330573,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.729589363,1.937923096,-7.791666267,-10.53887486,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.730191409,1.933723868,-7.796467541,-10.53448854,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.730793014,1.929612684,-7.80118033,-10.53014539,112.5274725,112.1167883,112.5274725,116.8060837
