Shimmer_86BB_TimestampSync_Unix_CAL,Shimmer_86BB_GSR_Range_LPF_CAL,Shimmer_86BB_GSR_Skin_Conductance_LPF_CAL,Shimmer_86BB_GSR_Skin_Resistance_LPF_CAL,Shimmer_86BB_PPG_A13_LPF_CAL,Shimmer_86BB_PPG_IBI_LPF_CAL,Shimmer_86BB_PPGtoHR_LPF_CAL
1.71E+12,3,0.82343094,1214.44984,2931.431709,-0.983584672,-0.956945571
1.71E+12,3,0.823332845,1214.593983,2931.429253,-0.979756858,-0.943142839
1.71E+12,3,0.823236801,1214.735143,2931.426788,-0.975387725,-0.926361027
1.71E+12,3,0.823142842,1214.873268,2931.424321,-0.970435612,-0.906202629
1.71E+12,3,0.823051004,1215.008303,2931.421858,-0.964856934,-0.882240424
1.71E+12,3,0.822961323,1215.140194,2931.419408,-0.958606219,-0.854016187
1.71E+12,3,0.822873834,1215.268887,2931.416977,-0.951636164,-0.821039436
1.71E+12,3,0.822788576,1215.394326,2931.414573,-0.943897706,-0.782786238
1.71E+12,3,0.822705585,1215.516453,2931.412201,-0.935340122,-0.738698075
1.71E+12,3,0.8226249,1215.635212,2931.409866,-0.925911143,-0.688180788
1.71E+12,3,0.822546559,1215.750543,2931.407572,-0.915557094,-0.630603622
1.71E+12,3,0.822470602,1215.862388,2931.405322,-0.904223057,-0.565298372
1.71E+12,3,0.822397068,1215.970686,2931.40312,-0.891853044,-0.491558662
1.71E+12,3,0.822325999,1216.075376,2931.400971,-0.878390209,-0.408639355
1.71E+12,3,0.822257434,1216.176397,2931.398878,-0.86377706,-0.315756112
1.71E+12,3,0.822191416,1216.273687,2931.396846,-0.847955709,-0.212085124
1.71E+12,3,0.822127986,1216.367182,2931.39488,-0.830868126,-0.096763013
1.71E+12,3,0.822067186,1216.456821,2931.392984,-0.812456418,0.031113071
1.71E+12,3,0.822009058,1216.542538,2931.391161,-0.792663121,0.172485162
1.71E+12,3,0.821953644,1216.62427,2931.389414,-0.771431512,0.328333967
1.71E+12,3,0.821900988,1216.701954,2931.387747,-0.748705929,0.49967815
1.71E+12,3,0.821851133,1216.775524,2931.386162,-0.724432103,0.687573375
1.71E+12,3,0.821804122,1216.844916,2931.384662,-0.698557504,0.893111126
1.71E+12,3,0.821759997,1216.910065,2931.383251,-0.671031695,1.117417275
1.71E+12,3,0.821718804,1216.970904,2931.38193,-0.641806688,1.361650416
1.71E+12,3,0.821680585,1217.027371,2931.380703,-0.610837306,1.626999947
1.71E+12,3,0.82164538,1217.079402,2931.379572,-0.578081552,1.914683899
1.71E+12,3,0.821613231,1217.126939,2931.378537,-0.543500974,2.225946525
1.71E+12,3,0.821584177,1217.169921,2931.377599,-0.507061024,2.562055633
1.71E+12,3,0.821558258,1217.20829,2931.376756,-0.468731421,2.924299676
1.71E+12,3,0.821535512,1217.241988,2931.376006,-0.428486502,3.313984609
1.71E+12,3,0.821515977,1217.270958,2931.375351,-0.386305561,3.732430503
1.71E+12,3,0.821499691,1217.295145,2931.374789,-0.342173189,4.180967935
1.71E+12,3,0.821486689,1217.314494,2931.374318,-0.296079581,4.660934169
1.71E+12,3,0.821477008,1217.328953,2931.37394,-0.248020846,5.173669121
1.71E+12,3,0.821470681,1217.338472,2931.373651,-0.197999287,5.720511138
1.71E+12,3,0.82146774,1217.343003,2931.373451,-0.146023665,6.302792593
1.71E+12,3,0.821468217,1217.3425,2931.373338,-0.092109437,6.921835318
1.71E+12,3,0.82147214,1217.336918,2931.373311,-0.036278976,7.578945892
1.71E+12,3,0.82147954,1217.326217,2931.373369,0.021438241,8.275410793
1.71E+12,3,0.821490441,1217.310356,2931.373512,0.081005471,9.01249145
1.71E+12,3,0.82150487,1217.2893,2931.373739,0.142378574,9.791419191
1.71E+12,3,0.821522849,1217.263013,2931.37405,0.205505912,10.61339014
1.71E+12,3,0.8215444,1217.231467,2931.374442,0.27032828,11.47956004
1.71E+12,3,0.821569538,1217.194636,2931.374912,0.336778874,12.3910391
1.71E+12,3,0.821598279,1217.1525,2931.375455,0.404783288,13.34888678
1.71E+12,3,0.821630633,1217.105042,2931.376066,0.474259555,14.35410667
1.71E+12,3,0.821666609,1217.052252,2931.37674,0.545118216,15.40764135
1.71E+12,3,0.821706213,1216.994121,2931.377474,0.617262431,16.51036737
1.71E+12,3,0.821749445,1216.93065,2931.378263,0.690588125,17.66302653
1.71E+12,3,0.821796304,1216.861839,2931.379105,0.764984169,18.86621098
1.71E+12,3,0.821846786,1216.787697,2931.379998,0.840332606,20.12041662
1.71E+12,3,0.821900882,1216.708238,2931.380939,0.916508901,21.42603782
1.71E+12,3,0.821958581,1216.62348,2931.381924,0.993382237,22.78336218
1.71E+12,3,0.822019867,1216.533446,2931.382952,1.070815842,24.1925655
1.71E+12,3,0.822084723,1216.438162,2931.38402,1.148667351,25.65370687
1.71E+12,3,0.822153129,1216.33766,2931.385126,1.226789198,27.16672401
1.71E+12,3,0.822225061,1216.231978,2931.386269,1.305029045,28.7314288
1.71E+12,3,0.822300492,1216.121155,2931.387448,1.383230235,30.34750312
1.71E+12,3,0.822379391,1216.005238,2931.388661,1.461232278,32.01449495
1.71E+12,3,0.822461726,1215.884277,2931.389906,1.538871359,33.73181479
1.71E+12,3,0.82254746,1215.758327,2931.39118,1.615980871,35.49873245
1.71E+12,3,0.822636552,1215.627451,2931.392479,1.692391972,37.31437424
1.71E+12,3,0.82272896,1215.491712,2931.393801,1.767934161,39.17772046
1.71E+12,3,0.822824637,1215.351182,2931.395145,1.842435864,41.08760343
1.71E+12,3,0.822923533,1215.205934,2931.396508,1.915725045,43.04270591
1.71E+12,3,0.823025597,1215.056048,2931.397889,1.987629817,45.04156003
1.71E+12,3,0.823130772,1214.901607,2931.399287,2.057979072,47.08254662
1.71E+12,3,0.823239002,1214.742697,2931.400702,2.126603108,49.16389521
1.71E+12,3,0.823350226,1214.579409,2931.402132,2.193334262,51.28368437
1.71E+12,3,0.823464382,1214.411837,2931.403577,2.258007541,53.43984275
1.71E+12,3,0.823581406,1214.240076,2931.405036,2.320461254,55.63015057
1.71E+12,3,0.823701232,1214.064227,2931.406506,2.380537627,57.8522417
1.71E+12,3,0.823823792,1213.884391,2931.407985,2.438083421,60.10360634
1.71E+12,3,0.823949014,1213.700675,2931.409471,2.492950528,62.38159422
1.71E+12,3,0.824076829,1213.513184,2931.410961,2.544996552,64.68341843
1.71E+12,3,0.824207163,1213.32203,2931.412454,2.594085377,67.00615974
1.71E+12,3,0.824339941,1213.127323,2931.413951,2.640087706,69.3467716
1.71E+12,3,0.824475088,1212.929178,2931.41545,2.682881584,71.70208565
1.71E+12,3,0.824612525,1212.72771,2931.416955,2.722352882,74.06881771
1.71E+12,3,0.824752176,1212.523037,2931.418465,2.758395767,76.44357447
1.71E+12,3,0.824893961,1212.315274,2931.419981,2.790913128,78.82286059
1.71E+12,3,0.825037804,1212.10454,2931.421501,2.819816971,81.20308631
1.71E+12,3,0.825183622,1211.890955,2931.423023,2.845028781,83.58057564
1.71E+12,3,0.825331337,1211.674638,2931.424548,2.866479847,85.95157494
1.71E+12,3,0.825480867,1211.455711,2931.426072,2.884111539,88.31226193
1.71E+12,3,0.825632133,1211.234291,2931.427595,2.897875553,90.65875521
1.71E+12,3,0.825785055,1211.0105,2931.429115,2.907734111,92.98712404
1.71E+12,3,0.825939553,1210.784457,2931.430629,2.913660116,95.29339856
1.71E+12,3,0.826095546,1210.556279,2931.432133,2.915637265,97.57358031
1.71E+12,3,0.826252958,1210.326085,2931.433624,2.913660116,99.82365298
1.71E+12,3,0.826411714,1210.093983,2931.435096,2.907734111,102.0395935
1.71E+12,3,0.826571757,1209.860063,2931.436549,2.897875553,104.2173832
1.71E+12,3,0.82673304,1209.624399,2931.437979,2.884111539,106.3530192
1.71E+12,3,0.826895524,1209.387054,2931.439384,2.866479847,108.442526
1.71E+12,3,0.827059177,1209.148083,2931.440762,2.845028781,110.481967
1.71E+12,3,0.827223971,1208.907532,2931.442112,2.819816971,112.4674561
1.71E+12,3,0.827389887,1208.665441,2931.44343,2.790913128,114.3951694
1.71E+12,3,0.82755691,1208.421839,2931.444717,2.758395767,116.2613565
1.71E+12,3,0.827725033,1208.176746,2931.445969,2.722352882,118.0623521
1.71E+12,3,0.827894255,1207.930172,2931.447186,2.682881584,119.7945872
1.71E+12,3,0.828064585,1207.682119,2931.448368,2.640087706,121.4546002
1.71E+12,3,0.828236035,1207.432576,2931.449513,2.594085377,123.0390477
1.71E+12,3,0.828408629,1207.181524,2931.45062,2.544996552,124.544715
1.71E+12,3,0.828582397,1206.92893,2931.451686,2.492950528,125.9685261
1.71E+12,3,0.828757377,1206.674753,2931.452707,2.438083421,127.3075541
1.71E+12,3,0.828933618,1206.418936,2931.453675,2.380537627,128.5590299
1.71E+12,3,0.829111177,1206.161411,2931.454587,2.320461254,129.7203514
1.71E+12,3,0.829290121,1205.902096,2931.455436,2.258007541,130.7890921
1.71E+12,3,0.829470527,1205.640897,2931.456219,2.193334262,131.7630087
1.71E+12,3,0.829652481,1205.377705,2931.456933,2.126603108,132.6400488
1.71E+12,3,0.82983608,1205.112399,2931.457575,2.057979072,133.4183572
1.71E+12,3,0.830021431,1204.844843,2931.458141,1.987629817,134.0962822
1.71E+12,3,0.83020865,1204.574889,2931.45863,1.915725045,134.6723812
1.71E+12,3,0.830397864,1204.302372,2931.459039,1.842435864,135.1454254
1.71E+12,3,0.830589212,1204.027116,2931.459367,1.767934161,135.5144037
1.71E+12,3,0.830782841,1203.748927,2931.45961,1.692391972,135.778526
1.71E+12,3,0.830978911,1203.467597,2931.459768,1.615980871,135.9372264
1.71E+12,3,0.831177594,1203.182903,2931.459841,1.538871359,135.9901644
1.71E+12,3,0.831379071,1202.894609,2931.459826,1.461232278,135.9372264
1.71E+12,3,0.831583534,1202.602462,2931.459725,1.383230235,135.778526
1.71E+12,3,0.831791185,1202.306198,2931.459536,1.305029045,135.5144037
1.71E+12,3,0.832002237,1202.005535,2931.45926,1.226789198,135.1454254
1.71E+12,3,0.832216914,1201.700181,2931.458896,1.148667351,134.6723812
1.71E+12,3,0.832435446,1201.389832,2931.458445,1.070815842,134.0962822
1.71E+12,3,0.832658074,1201.074171,2931.457907,0.993382237,133.4183572
1.71E+12,3,0.832885048,1200.752867,2931.457285,0.916508901,132.6400488
1.71E+12,3,0.833116626,1200.425582,2931.456577,0.840332606,131.7630087
1.71E+12,3,0.833353072,1200.091963,2931.455785,0.764984169,130.7890921
1.71E+12,3,0.83359466,1199.751652,2931.454912,0.690588125,129.7203514
1.71E+12,3,0.833841669,1199.404278,2931.453959,0.617262431,128.5590299
1.71E+12,3,0.834094383,1199.049467,2931.452928,0.545118216,127.3075541
1.71E+12,3,0.83435309,1198.686835,2931.451823,0.474259555,125.9685261
1.71E+12,3,0.834618083,1198.315997,2931.450648,0.404783288,124.544715
1.71E+12,3,0.834889657,1197.936559,2931.449405,0.336778874,123.0390477
1.71E+12,3,0.835168111,1197.548128,2931.448098,0.27032828,121.4546002
1.71E+12,3,0.835453742,1197.150308,2931.446727,0.205505912,119.7945872
1.71E+12,3,0.835746849,1196.742704,2931.4453,0.142378574,118.0623521
1.71E+12,3,0.83604773,1196.324922,2931.443822,0.081005471,116.2613565
1.71E+12,3,0.836356677,1195.896573,2931.4423,0.021438241,114.3951694
1.71E+12,3,0.836673981,1195.457271,2931.440743,-0.036278976,112.4674561
1.71E+12,3,0.836999928,1195.006638,2931.439158,-0.092109437,110.481967
1.71E+12,3,0.837334797,1194.544304,2931.437553,-0.146023665,108.442526
1.71E+12,3,0.837678861,1194.069908,2931.435935,-0.197999287,106.3530192
1.71E+12,3,0.838032381,1193.583101,2931.434308,-0.248020846,104.2173832
1.71E+12,3,0.838395612,1193.083548,2931.432679,-0.296079581,102.0395935
1.71E+12,3,0.838768795,1192.570929,2931.431051,-0.342173189,99.82365298
1.71E+12,3,0.839152161,1192.044938,2931.429431,-0.386305561,97.57358031
1.71E+12,3,0.839545924,1191.505291,2931.427822,-0.428486502,95.29339856
1.71E+12,3,0.839950286,1190.951721,2931.426229,-0.468731421,92.98712404
1.71E+12,3,0.840365433,1190.383982,2931.424657,-0.507061024,90.65875521
1.71E+12,3,0.840791534,1189.801851,2931.423112,-0.543500974,88.31226193
1.71E+12,3,0.841228739,1189.205128,2931.421603,-0.578081552,85.95157494
1.71E+12,3,0.84167718,1188.593641,2931.420135,-0.610837306,83.58057564
