Shimmer_86BB_TimestampSync_Unix_CAL,Shimmer_86BB_GSR_Range_LPF_CAL,Shimmer_86BB_GSR_Skin_Conductance_LPF_CAL,Shimmer_86BB_GSR_Skin_Resistance_LPF_CAL,Shimmer_86BB_PPG_A13_LPF_CAL,Shimmer_86BB_PPG_IBI_LPF_CAL,Shimmer_86BB_PPGtoHR_LPF_CAL
1.71E+12,2,3.145396861,317.9249806,2933.695597,-1,-1
1.71E+12,2,3.145361696,317.9285341,2933.719541,-1,-1
1.71E+12,2,3.145326873,317.9320532,2933.742794,-1,-1
1.71E+12,2,3.1452924,317.9355368,2933.765351,-1,-1
1.71E+12,2,3.145258288,317.9389841,2933.787212,-1,-1
1.71E+12,2,3.145224546,317.9423941,2933.808376,-1,-1
1.71E+12,2,3.145191181,317.9457659,2933.828843,-1,-1
1.71E+12,2,3.145158201,317.949099,2933.848611,-1,-1
1.71E+12,2,3.145125611,317.9523926,2933.867685,-1,-1
1.71E+12,2,3.145093417,317.9556463,2933.886067,-1,-1
1.71E+12,2,3.145061622,317.9588597,2933.90376,-1,-1
1.71E+12,2,3.145030232,317.9620322,2933.920773,-1,-1
1.71E+12,2,3.14499925,317.9651635,2933.937111,-1,-1
1.71E+12,2,3.144968679,317.9682534,2933.952784,-1,-1
1.71E+12,2,3.14493852,317.9713016,2933.967798,-1,-1
1.71E+12,2,3.144908775,317.9743081,2933.982162,-1,-1
1.71E+12,2,3.144879448,317.9772724,2933.99588,-1,-1
1.71E+12,2,3.14485054,317.9801942,2934.00896,-1,-1
1.71E+12,2,3.144822053,317.9830737,2934.021415,-1,-1
1.71E+12,2,3.144793985,317.9859108,2934.033256,-1,-1
1.71E+12,2,3.144766336,317.9887057,2934.044495,-1,-1
1.71E+12,2,3.144739104,317.9914584,2934.055149,-1,-1
1.71E+12,2,3.144712286,317.9941693,2934.065232,-1,-1
1.71E+12,2,3.144685884,317.9968383,2934.074759,-1,-1
1.71E+12,2,3.144659894,317.9994656,2934.083744,-1,-1
1.71E+12,2,3.144634313,318.0020515,2934.092206,-1,-1
1.71E+12,2,3.144609139,318.0045965,2934.100159,-1,-1
1.71E+12,2,3.144584368,318.0071006,2934.107616,-1,-1
1.71E+12,2,3.144559996,318.0095645,2934.114599,-1,-1
1.71E+12,2,3.144536018,318.0119887,2934.121123,-1,-1
1.71E+12,2,3.144512429,318.0143736,2934.127203,-1,-1
1.71E+12,2,3.144489222,318.0167198,2934.132858,-1,-1
1.71E+12,2,3.144466394,318.0190278,2934.138106,-1,-1
1.71E+12,2,3.144443939,318.0212981,2934.142961,-1,-1
1.71E+12,2,3.144421853,318.0235312,2934.147438,-1,-1
1.71E+12,2,3.144400127,318.0257279,2934.151556,-1,-1
1.71E+12,2,3.144378759,318.0278884,2934.155329,-1,-1
1.71E+12,2,3.144357744,318.0300132,2934.158769,-1,-1
1.71E+12,2,3.144337078,318.0321029,2934.161896,-1,-1
1.71E+12,2,3.144316755,318.0341579,2934.164727,-1,-1
1.71E+12,2,3.144296769,318.0361788,2934.167274,-1,-1
1.71E+12,2,3.144277118,318.0381659,2934.169552,-1,-1
1.71E+12,2,3.144257797,318.0401196,2934.171578,-1,-1
1.71E+12,2,3.144238804,318.0420402,2934.173365,-1,-1
1.71E+12,2,3.144220135,318.0439281,2934.174926,-1,-1
1.71E+12,2,3.144201785,318.0457838,2934.176277,-1,-1
1.71E+12,2,3.14418375,318.0476076,2934.177431,-1,-1
1.71E+12,2,3.144166025,318.0494001,2934.178399,-1,-1
1.71E+12,2,3.144148602,318.0511621,2934.179192,-1,-1
1.71E+12,2,3.144131477,318.0528941,2934.179826,-1,-1
1.71E+12,2,3.144114643,318.0545965,2934.180308,-1,-1
1.71E+12,2,3.144098096,318.0562701,2934.180649,-1,-1
1.71E+12,2,3.144081832,318.057915,2934.180861,-1,-1
1.71E+12,2,3.144065847,318.0595316,2934.180953,-1,-1
1.71E+12,2,3.14405014,318.0611203,2934.180934,-1,-1
1.71E+12,2,3.144034708,318.0626811,2934.180817,-1,-1
1.71E+12,2,3.14401955,318.0642142,2934.180611,-1,-1
1.71E+12,2,3.144004661,318.0657202,2934.180324,-1,-1
1.71E+12,2,3.143990037,318.0671994,2934.179963,-1,-1
1.71E+12,2,3.143975671,318.0686524,2934.179537,-1,-1
1.71E+12,2,3.143961561,318.0700797,2934.179054,-1,-1
1.71E+12,2,3.143947705,318.0714812,2934.17852,-1,-1
1.71E+12,2,3.143934101,318.0728574,2934.177944,-1,-1
1.71E+12,2,3.143920745,318.0742084,2934.177335,-1,-1
1.71E+12,2,3.143907635,318.0755346,2934.176698,-1,-1
1.71E+12,2,3.143894768,318.0768361,2934.17604,-1,-1
1.71E+12,2,3.143882142,318.0781133,2934.17537,-1,-1
1.71E+12,2,3.143869753,318.0793666,2934.174692,-1,-1
1.71E+12,2,3.143857598,318.0805962,2934.174012,-1,-1
1.71E+12,2,3.143845678,318.081802,2934.173336,-1,-1
1.71E+12,2,3.143833993,318.0829842,2934.172673,-1,-1
1.71E+12,2,3.143822542,318.0841426,2934.172023,-1,-1
1.71E+12,2,3.143811327,318.0852771,2934.171388,-1,-1
1.71E+12,2,3.143800351,318.0863876,2934.170771,-1,-1
1.71E+12,2,3.143789616,318.0874736,2934.170172,-1,-1
1.71E+12,2,3.143779124,318.088535,2934.169587,-1,-1
1.71E+12,2,3.143768879,318.0895715,2934.169017,-1,-1
1.71E+12,2,3.143758885,318.0905827,2934.168461,-1,-1
1.71E+12,2,3.143749146,318.0915681,2934.167921,-1,-1
1.71E+12,2,3.143739666,318.0925271,2934.167394,-1,-1
1.71E+12,2,3.143730447,318.0934599,2934.166885,-1,-1
1.71E+12,2,3.14372149,318.0943662,2934.166395,-1,-1
1.71E+12,2,3.143712796,318.0952458,2934.16592,-1,-1
1.71E+12,2,3.143704366,318.0960988,2934.165465,-1,-1
1.71E+12,2,3.143696201,318.0969249,2934.165031,-1,-1
1.71E+12,2,3.143688304,318.0977239,2934.164616,-1,-1
1.71E+12,2,3.143680677,318.0984957,2934.164222,-1,-1
1.71E+12,2,3.143673324,318.0992397,2934.163851,-1,-1
1.71E+12,2,3.143666252,318.0999554,2934.163503,-1,-1
1.71E+12,2,3.143659467,318.1006419,2934.163176,-1,-1
1.71E+12,2,3.143652976,318.1012988,2934.16287,-1,-1
1.71E+12,2,3.143646783,318.1019254,2934.162585,-1,-1
1.71E+12,2,3.143640888,318.102522,2934.162316,-1,-1
1.71E+12,2,3.143635288,318.1030887,2934.162068,-1,-1
1.71E+12,2,3.143629983,318.1036257,2934.161842,-1,-1
1.71E+12,2,3.14362497,318.104133,2934.161638,-1,-1
1.71E+12,2,3.143620249,318.1046109,2934.161456,-1,-1
1.71E+12,2,3.143615819,318.1050592,2934.161301,-1,-1
1.71E+12,2,3.143611681,318.1054781,2934.161176,-1,-1
1.71E+12,2,3.143607832,318.1058677,2934.161079,-1,-1
1.71E+12,2,3.143604273,318.106228,2934.161013,-1,-1
1.71E+12,2,3.143601002,318.106559,2934.16098,-1,-1
1.71E+12,2,3.143598019,318.1068612,2934.160975,-1,-1
1.71E+12,2,3.143595322,318.1071342,2934.161002,-1,-1
1.71E+12,2,3.143592912,318.1073782,2934.16106,-1,-1
1.71E+12,2,3.143590786,318.1075935,2934.161151,-1,-1
1.71E+12,2,3.143588941,318.1077805,2934.161274,-1,-1
1.71E+12,2,3.143587373,318.1079393,2934.161431,-1,-1
1.71E+12,2,3.143586082,318.1080702,2934.161621,-1,-1
1.71E+12,2,3.143585067,318.1081731,2934.161842,-1,-1
1.71E+12,2,3.143584329,318.1082481,2934.162097,-1,-1
1.71E+12,2,3.143583866,318.1082951,2934.162386,-1,-1
1.71E+12,2,3.143583678,318.1083144,2934.16271,-1,-1
1.71E+12,2,3.143583758,318.1083065,2934.163068,-1,-1
1.71E+12,2,3.143584104,318.1082718,2934.163462,-1,-1
1.71E+12,2,3.143584709,318.1082107,2934.16389,-1,-1
1.71E+12,2,3.143585571,318.1081238,2934.164355,-1,-1
1.71E+12,2,3.143586684,318.1080114,2934.164856,-1,-1
1.71E+12,2,3.143588044,318.1078741,2934.165394,-1,-1
1.71E+12,2,3.143589651,318.1077118,2934.165968,-1,-1
1.71E+12,2,3.143591503,318.1075246,2934.166578,-1,-1
1.71E+12,2,3.1435936,318.1073128,2934.167223,-1,-1
1.71E+12,2,3.143595938,318.1070764,2934.167903,-1,-1
1.71E+12,2,3.143598516,318.1068158,2934.168616,-1,-1
1.71E+12,2,3.143601328,318.1065316,2934.169362,-1,-1
1.71E+12,2,3.143604366,318.1062245,2934.170141,-1,-1
1.71E+12,2,3.143607619,318.1058956,2934.170954,-1,-1
1.71E+12,2,3.143611077,318.1055461,2934.171798,-1,-1
1.71E+12,2,3.143614729,318.1051768,2934.172672,-1,-1
1.71E+12,2,3.143618572,318.1047882,2934.173574,-1,-1
1.71E+12,2,3.143622599,318.1043811,2934.174503,-1,-1
1.71E+12,2,3.143626801,318.1039562,2934.17546,-1,-1
1.71E+12,2,3.143631172,318.1035142,2934.176442,-1,-1
1.71E+12,2,3.143635707,318.1030557,2934.177451,-1,-1
1.71E+12,2,3.1436404,318.1025811,2934.178484,-1,-1
1.71E+12,2,3.143645246,318.1020911,2934.17954,-1,-1
1.71E+12,2,3.143650237,318.1015863,2934.180617,-1,-1
1.71E+12,2,3.143655366,318.1010676,2934.181715,-1,-1
1.71E+12,2,3.143660628,318.1005356,2934.182832,-1,-1
1.71E+12,2,3.143666016,318.0999906,2934.183967,-1,-1
1.71E+12,2,3.143671527,318.0994333,2934.18512,-1,-1
1.71E+12,2,3.143677155,318.0988641,2934.186291,-1,-1
1.71E+12,2,3.143682894,318.0982838,2934.187483,-1,-1
1.71E+12,2,3.143688734,318.0976931,2934.188699,-1,-1
1.71E+12,2,3.143694668,318.097093,2934.189939,-1,-1
1.71E+12,2,3.143700688,318.0964841,2934.191202,-1,-1
1.71E+12,2,3.14370679,318.095867,2934.192484,-1,-1
1.71E+12,2,3.143712966,318.0952423,2934.193785,-1,-1
1.71E+12,2,3.143719213,318.0946106,2934.195105,-1,-1
1.71E+12,2,3.143725526,318.0939721,2934.196446,-1,-1
1.71E+12,2,3.143731904,318.093327,2934.197806,-1,-1
1.71E+12,2,3.143738346,318.0926755,2934.199187,-1,-1
1.71E+12,2,3.143744844,318.0920182,2934.200589,-1,-1
1.71E+12,2,3.143751396,318.0913556,2934.202008,-1,-1
1.71E+12,2,3.143757998,318.0906878,2934.203443,-1,-1
1.71E+12,2,3.143764648,318.0900152,2934.204894,-1,-1
1.71E+12,2,3.143771342,318.0893382,2934.206359,-1,-1
1.71E+12,2,3.143778078,318.0886569,2934.207837,-1,-1
1.71E+12,2,3.143784851,318.0879718,2934.209332,-1,-1
1.71E+12,2,3.14379166,318.0872832,2934.210841,-1,-1
1.71E+12,2,3.143798502,318.0865911,2934.212363,-1,-1
1.71E+12,2,3.143805375,318.0858959,2934.213894,-1,-1
1.71E+12,2,3.143812279,318.0851976,2934.21543,-1,-1
1.71E+12,2,3.143819214,318.0844961,2934.216966,-1,-1
1.71E+12,2,3.143826181,318.0837914,2934.218503,-1,-1
1.71E+12,2,3.143833184,318.0830831,2934.220039,-1,-1
1.71E+12,2,3.143840222,318.0823711,2934.221575,-1,-1
1.71E+12,2,3.143847297,318.0816556,2934.223109,-1,-1
1.71E+12,2,3.143854405,318.0809365,2934.224643,-1,-1
1.71E+12,2,3.143861548,318.0802141,2934.226175,-1,-1
1.71E+12,2,3.143868722,318.0794883,2934.227704,-1,-1
1.71E+12,2,3.143875932,318.078759,2934.229228,-1,-1
1.71E+12,2,3.14388318,318.0780259,2934.230748,-1,-1
1.71E+12,2,3.143890466,318.0772888,2934.232262,-1,-1
1.71E+12,2,3.143897792,318.0765478,2934.23377,-1,-1
1.71E+12,2,3.143905155,318.075803,2934.235273,-1,-1
1.71E+12,2,3.14391256,318.0750539,2934.236773,-1,-1
1.71E+12,2,3.14392001,318.0743003,2934.238267,-1,-1
