Shimmer_89F4_TimestampSync_Unix_CAL,Shimmer_89F4_ECG_EMG_Status1_LPF_CAL,Shimmer_89F4_ECG_EMG_Status2_LPF_CAL,Shimmer_89F4_ECG_IBI_LA_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_LA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_Vx_RL_LPF_CAL,Shimmer_89F4_ECG_LA_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_LA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_Vx_RL_24BIT_LPF_CAL,Shimmer_89F4_ECGtoHR_LA_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_LA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_Vx_RL_LPF_CAL
1.71E+12,128,128,-1,-1,-1,-1,14.44356656,9.259297812,23.70286437,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.44431494,9.259283559,23.7035985,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.44509068,9.259271971,23.70436265,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.44589425,9.25926338,23.70515763,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.44672614,9.25925813,23.70598427,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.4475868,9.259256597,23.7068434,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.44847666,9.259259173,23.70773584,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.44939613,9.25926626,23.70866239,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.45034559,9.259278261,23.70962385,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.45132543,9.259295558,23.71062099,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.45233604,9.259318496,23.71165454,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.45337781,9.259347391,23.7127252,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.4544511,9.25938255,23.71383365,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.45555627,9.25942429,23.71498056,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.45669363,9.259472928,23.71616656,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.45786349,9.259528774,23.71739226,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.45906614,9.259592124,23.71865826,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.46030185,9.259663265,23.71996511,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.46157083,9.259742488,23.72131332,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.4628733,9.259830087,23.72270338,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.4642094,9.259926345,23.72413575,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.4655793,9.26003154,23.72561084,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.46698309,9.26014594,23.72712903,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.46842086,9.260269807,23.72869067,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.46989269,9.260403376,23.73029606,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.47139862,9.260546863,23.73194548,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.47293867,9.260700461,23.73363913,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.47451284,9.260864339,23.73537718,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.47612111,9.261038638,23.73715975,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.47776343,9.261223483,23.73898692,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.47943974,9.261418986,23.74085873,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.48114993,9.261625233,23.74277517,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.48289389,9.261842296,23.74473619,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.48467146,9.262070225,23.74674168,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.48648247,9.262309043,23.74879151,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.48832673,9.262558737,23.75088547,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.49020402,9.262819253,23.75302328,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.49211412,9.263090498,23.75520462,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.49405677,9.263372345,23.75742911,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.49603169,9.263664627,23.75969632,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.4980386,9.263967143,23.76200574,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.50007719,9.264279657,23.76435684,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.50214711,9.264601898,23.766749,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.50424799,9.264933563,23.76918155,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.50637944,9.265274309,23.77165375,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.50854105,9.265623742,23.77416479,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.51073238,9.26598142,23.7767138,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.51295297,9.266346859,23.77929983,-605.0000721,-1,-1,-1,-1
