Shimmer_86BB_TimestampSync_Unix_CAL,Shimmer_86BB_GSR_Range_LPF_CAL,Shimmer_86BB_GSR_Skin_Conductance_LPF_CAL,Shimmer_86BB_GSR_Skin_Resistance_LPF_CAL,Shimmer_86BB_PPG_A13_LPF_CAL,Shimmer_86BB_PPG_IBI_LPF_CAL,Shimmer_86BB_PPGtoHR_LPF_CAL
1.71E+12,3,0.009233123,108439.8649,2931.321261,-1,-1
1.71E+12,3,0.009238723,108403.4512,2931.32193,-1,-1
1.71E+12,3,0.009245281,108366.7448,2931.32264,-0.999744568,-0.999976499
1.71E+12,3,0.009253021,108329.6296,2931.323389,-0.998937657,-0.999878758
1.71E+12,3,0.009262209,108291.9753,2931.324176,-0.997516025,-0.99965022
1.71E+12,3,0.009273144,108253.6371,2931.324998,-0.995413051,-0.999228197
1.71E+12,3,0.009286165,108214.4548,2931.325854,-0.992558418,-0.998543533
1.71E+12,3,0.00930164,108174.2523,2931.326743,-0.988877798,-0.997520234
1.71E+12,3,0.009319974,108132.8369,2931.327661,-0.98429257,-0.99607507
1.71E+12,3,0.009341607,108089.9982,2931.328605,-0.978719567,-0.994117162
1.71E+12,3,0.009367019,108045.5065,2931.329572,-0.972070848,-0.991547537
1.71E+12,3,0.009396732,107999.1116,2931.33056,-0.964253513,-0.988258678
1.71E+12,3,0.009431311,107950.5461,2931.331567,-0.955169554,-0.984134048
1.71E+12,3,0.009471361,107899.5229,2931.332591,-0.944715749,-0.979047614
1.71E+12,3,0.009517533,107845.7346,2931.33363,-0.932783599,-0.972863362
1.71E+12,3,0.009570522,107788.8528,2931.334686,-0.919259322,-0.965434808
1.71E+12,3,0.009631068,107728.5285,2931.335756,-0.904023889,-0.956604515
1.71E+12,3,0.00969996,107664.394,2931.336837,-0.886953116,-0.946203625
1.71E+12,3,0.009778035,107596.0597,2931.337928,-0.867917816,-0.934051389
1.71E+12,3,0.009866181,107523.1123,2931.339027,-0.846784,-0.919954735
1.71E+12,3,0.009965336,107445.1167,2931.340132,-0.82341314,-0.903707842
1.71E+12,3,0.010076491,107361.6139,2931.341243,-0.797662491,-0.885091758
1.71E+12,3,0.01020069,107272.1237,2931.342356,-0.769385468,-0.863874044
1.71E+12,3,0.010339031,107176.1445,2931.343471,-0.738432083,-0.83980846
1.71E+12,3,0.010492666,107073.1521,2931.344585,-0.704649438,-0.8126347
1.71E+12,3,0.010662799,106962.6036,2931.345699,-0.667882282,-0.782078174
1.71E+12,3,0.010850687,106843.9383,2931.346813,-0.627973608,-0.747849846
1.71E+12,3,0.011057644,106716.5743,2931.347924,-0.58476532,-0.709646136
1.71E+12,3,0.011285031,106579.9118,2931.349031,-0.538098937,-0.667148879
1.71E+12,3,0.011534264,106433.3354,2931.350131,-0.487816352,-0.620025368
1.71E+12,3,0.011806806,106276.2137,2931.35122,-0.433760634,-0.567928455
1.71E+12,3,0.012104167,106107.9004,2931.352296,-0.37577687,-0.51049674
1.71E+12,3,0.012427904,105927.7356,2931.353359,-0.313713044,-0.447354836
1.71E+12,3,0.012779617,105735.0494,2931.35441,-0.24742095,-0.37811372
1.71E+12,3,0.013160949,105529.1611,2931.355449,-0.176757128,-0.302371173
1.71E+12,3,0.013573578,105309.38,2931.356472,-0.101583832,-0.219712298
1.71E+12,3,0.014019219,105075.0075,2931.357476,-0.021770005,-0.129710143
1.71E+12,3,0.014499617,104825.3406,2931.358459,0.062807727,-0.031926405
1.71E+12,3,0.015016541,104559.6756,2931.35942,0.152264061,0.074087772
1.71E+12,3,0.015571786,104277.3089,2931.360358,0.246704012,0.188790907
1.71E+12,3,0.016167163,103977.5387,2931.361274,0.346221928,0.312650198
1.71E+12,3,0.016804492,103659.668,2931.362168,0.450900507,0.446140453
1.71E+12,3,0.017485603,103323.0067,2931.363037,0.560809839,0.589742928
1.71E+12,3,0.018212326,102966.8742,2931.363879,0.676006465,0.743944081
1.71E+12,3,0.018986486,102590.6005,2931.36469,0.796532475,0.909234242
1.71E+12,3,0.0198099,102193.5304,2931.365469,0.92241464,1.086106205
1.71E+12,3,0.020684368,101775.0281,2931.366214,1.053663589,1.275053741
1.71E+12,3,0.021611669,101334.4792,2931.366926,1.190273033,1.476570044
