Shimmer_89F4_TimestampSync_Unix_CAL,Shimmer_89F4_ECG_EMG_Status1_LPF_CAL,Shimmer_89F4_ECG_EMG_Status2_LPF_CAL,Shimmer_89F4_ECG_IBI_LA_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_LA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_Vx_RL_LPF_CAL,Shimmer_89F4_ECG_LA_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_LA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_Vx_RL_24BIT_LPF_CAL,Shimmer_89F4_ECGtoHR_LA_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_LA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_Vx_RL_LPF_CAL
1.71E+12,128,128,-1,-1,-1,-1,66.21390841,5.43961623,71.65352464,-129.6519437,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.21516426,5.439371857,71.65453612,-129.6517894,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.21647882,5.43912203,71.65560085,-129.6516121,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.2178535,5.438867015,71.65672051,-129.6514105,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.21928958,5.438607111,71.65789669,-129.6511831,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.22078832,5.438342647,71.65913096,-129.6509287,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.22235089,5.43807397,71.66042486,-129.6506458,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.22397844,5.437801451,71.66177989,-129.6503331,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.22567204,5.437525491,71.66319753,-129.6499894,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.22743264,5.43724652,71.66467916,-129.6496132,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.2292611,5.436965006,71.6662261,-129.6492032,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.23115815,5.43668145,71.6678396,-129.6487584,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.23312448,5.436396368,71.66952085,-129.6482773,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.23516066,5.436110272,71.67127093,-129.647759,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.23726713,5.435823665,71.67309079,-129.6472023,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.23944419,5.435537065,71.67498126,-129.6466061,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.24169205,5.435251021,71.67694307,-129.6459694,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.24401083,5.434966095,71.67897693,-129.6452913,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.24640052,5.434682844,71.68108336,-129.6445709,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.24886092,5.434401838,71.68326276,-129.6438074,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.25139173,5.434123699,71.68551543,-129.6430001,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.25399248,5.433849109,71.68784159,-129.6421483,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.25666247,5.433578812,71.69024128,-129.6412514,-1,-1,-1,-1
